Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-2677,2022-07-30,2022-08-04,Same Day,CG-84494,Customer 126,Consumer,United States,City 27,Virginia,East,TEC-6787,Furniture,Tables,Tables Product 31,210.93,4,0.15,15.48
US-2678,2023-09-26,2023-09-27,First Class,CG-92951,Customer 490,Home Office,United States,City 38,Oregon,West,TEC-8378,Technology,Accessories,Accessories Product 86,515.72,6,0.2,22.47
US-2679,2022-09-10,2022-09-14,Second Class,CG-56801,Customer 178,Corporate,United States,City 15,Michigan,Central,TEC-2659,Technology,Accessories,Accessories Product 49,591.63,4,0.25,59.76
US-2680,2022-10-25,2022-10-29,Second Class,CG-69891,Customer 15,Home Office,United States,City 21,Washington,West,TEC-9924,Technology,Computers,Computers Product 77,269.33,4,0.2,17.68
US-2681,2023-03-08,2023-03-10,Standard Class,CG-59507,Customer 414,Corporate,United States,City 33,Georgia,South,TEC-5201,Office Supplies,Binders,Binders Product 9,10.31,4,0.15,0.4
US-2682,2023-12-23,2023-12-26,Second Class,CG-53877,Customer 275,Consumer,United States,City 82,California,West,TEC-5908,Office Supplies,Binders,Binders Product 53,64.55,10,0.2,15.31
US-2683,2022-09-29,2022-09-30,Second Class,CG-74279,Customer 110,Consumer,United States,City 2,California,West,TEC-5326,Technology,Computers,Computers Product 19,394.82,9,0.25,62.73
US-2684,2023-05-14,2023-05-20,First Class,CG-98661,Customer 139,Home Office,United States,City 59,North Carolina,South,TEC-2901,Furniture,Chairs,Chairs Product 68,360.07,2,0.15,30.69
US-2685,2023-08-16,2023-08-21,Standard Class,CG-64839,Customer 254,Consumer,United States,City 52,Illinois,Central,TEC-5261,Technology,Accessories,Accessories Product 89,484.51,10,0.2,43.72
US-2686,2023-11-07,2023-11-14,First Class,CG-90434,Customer 261,Consumer,United States,City 59,Washington,West,TEC-5417,Office Supplies,Art,Art Product 41,172.55,9,0.25,39.42
US-2687,2022-12-26,2023-01-02,Same Day,CG-26159,Customer 233,Home Office,United States,City 35,Pennsylvania,East,TEC-4220,Technology,Accessories,Accessories Product 3,163.47,8,0.1,16.15
US-2688,2023-10-20,2023-10-22,First Class,CG-37297,Customer 303,Corporate,United States,City 65,California,West,TEC-9564,Furniture,Bookcases,Bookcases Product 9,258.03,5,0.0,10.69
US-2689,2023-06-04,2023-06-06,Second Class,CG-38108,Customer 208,Home Office,United States,City 37,Alabama,South,TEC-8780,Furniture,Chairs,Chairs Product 58,375.89,6,0.25,19.12
US-2690,2022-01-15,2022-01-16,First Class,CG-35297,Customer 263,Home Office,United States,City 82,New York,East,TEC-7867,Furniture,Chairs,Chairs Product 3,624.76,1,0.25,79.73
US-2691,2022-07-10,2022-07-11,First Class,CG-18889,Customer 336,Corporate,United States,City 22,North Carolina,South,TEC-4811,Office Supplies,Paper,Paper Product 11,110.63,5,0.1,20.09
US-2692,2023-09-18,2023-09-21,First Class,CG-18688,Customer 11,Corporate,United States,City 8,Michigan,Central,TEC-9105,Technology,Accessories,Accessories Product 89,721.18,3,0.0,87.84
US-2693,2023-08-29,2023-09-05,Second Class,CG-82199,Customer 330,Consumer,United States,City 10,Washington,West,TEC-1974,Office Supplies,Binders,Binders Product 80,59.19,5,0.15,7.38
US-2694,2023-05-10,2023-05-17,First Class,CG-81301,Customer 488,Home Office,United States,City 60,Texas,Central,TEC-1461,Office Supplies,Art,Art Product 76,143.08,3,0.1,18.36
US-2695,2023-07-26,2023-07-28,Second Class,CG-58915,Customer 41,Home Office,United States,City 64,Tennessee,South,TEC-5891,Furniture,Chairs,Chairs Product 19,63.45,7,0.1,3.04
US-2696,2022-07-09,2022-07-10,Standard Class,CG-14645,Customer 99,Consumer,United States,City 40,Illinois,Central,TEC-7268,Furniture,Chairs,Chairs Product 68,288.9,7,0.0,22.24
US-2697,2023-03-18,2023-03-20,Same Day,CG-68805,Customer 356,Consumer,United States,City 84,North Carolina,South,TEC-3782,Technology,Accessories,Accessories Product 8,894.51,8,0.0,72.19
US-2698,2022-06-05,2022-06-06,First Class,CG-35767,Customer 210,Corporate,United States,City 70,Illinois,Central,TEC-1510,Technology,Phones,Phones Product 2,601.12,7,0.1,134.92
US-2699,2022-12-14,2022-12-16,Second Class,CG-53717,Customer 490,Consumer,United States,City 73,Texas,Central,TEC-1201,Furniture,Tables,Tables Product 4,640.72,2,0.2,40.89
US-2700,2023-04-18,2023-04-20,Second Class,CG-22258,Customer 56,Consumer,United States,City 27,Georgia,South,TEC-9856,Technology,Accessories,Accessories Product 49,598.29,1,0.2,106.79
US-2701,2023-08-03,2023-08-05,Second Class,CG-25722,Customer 13,Home Office,United States,City 33,Georgia,South,TEC-6180,Technology,Accessories,Accessories Product 91,539.1,7,0.2,78.2
US-2702,2022-10-14,2022-10-19,Standard Class,CG-72123,Customer 428,Consumer,United States,City 1,Nevada,West,TEC-8451,Office Supplies,Binders,Binders Product 33,121.8,10,0.1,-3.89
US-2703,2022-11-10,2022-11-17,Second Class,CG-34073,Customer 185,Consumer,United States,City 19,Washington,West,TEC-2521,Technology,Computers,Computers Product 83,636.41,5,0.15,99.48
US-2704,2023-02-11,2023-02-18,Standard Class,CG-28601,Customer 489,Consumer,United States,City 94,Illinois,Central,TEC-1278,Technology,Phones,Phones Product 75,455.51,10,0.15,114.94
US-2705,2022-10-06,2022-10-07,Second Class,CG-98395,Customer 94,Consumer,United States,City 54,Alabama,South,TEC-6785,Furniture,Bookcases,Bookcases Product 41,198.76,7,0.25,12.7
US-2706,2022-04-07,2022-04-14,First Class,CG-83032,Customer 13,Consumer,United States,City 87,Alabama,South,TEC-3194,Technology,Phones,Phones Product 35,898.31,8,0.25,97.37
US-2707,2022-12-20,2022-12-21,Standard Class,CG-85362,Customer 342,Corporate,United States,City 15,Texas,Central,TEC-6237,Office Supplies,Binders,Binders Product 69,72.49,1,0.1,8.06
US-2708,2023-08-19,2023-08-26,Same Day,CG-43462,Customer 246,Home Office,United States,City 72,Alabama,South,TEC-8011,Technology,Phones,Phones Product 66,668.15,5,0.25,107.16
US-2709,2023-11-22,2023-11-27,First Class,CG-50889,Customer 234,Corporate,United States,City 34,Virginia,East,TEC-1387,Furniture,Chairs,Chairs Product 66,106.11,1,0.0,6.23
US-2710,2022-08-25,2022-08-28,Second Class,CG-21239,Customer 224,Home Office,United States,City 39,California,West,TEC-1714,Furniture,Bookcases,Bookcases Product 7,208.9,1,0.2,16.07
US-2711,2023-02-18,2023-02-25,First Class,CG-40207,Customer 143,Home Office,United States,City 70,Virginia,East,TEC-5407,Office Supplies,Art,Art Product 66,121.29,3,0.1,17.6
US-2712,2023-03-24,2023-03-29,Same Day,CG-51754,Customer 141,Consumer,United States,City 56,Washington,West,TEC-4071,Furniture,Tables,Tables Product 19,33.6,4,0.25,4.12
US-2713,2022-01-10,2022-01-17,Standard Class,CG-57091,Customer 463,Home Office,United States,City 43,Florida,East,TEC-1024,Technology,Phones,Phones Product 27,550.51,8,0.1,120.69
US-2714,2022-08-12,2022-08-14,First Class,CG-62862,Customer 233,Home Office,United States,City 31,California,West,TEC-2822,Technology,Phones,Phones Product 79,588.84,9,0.2,120.75
US-2715,2022-01-05,2022-01-12,Standard Class,CG-13033,Customer 297,Corporate,United States,City 12,California,West,TEC-7299,Technology,Accessories,Accessories Product 73,593.31,2,0.2,128.93
US-2716,2023-10-05,2023-10-11,Same Day,CG-90973,Customer 23,Consumer,United States,City 50,Virginia,East,TEC-1145,Technology,Phones,Phones Product 70,604.45,8,0.25,87.71
US-2717,2022-12-11,2022-12-13,Standard Class,CG-16640,Customer 12,Corporate,United States,City 77,Nevada,West,TEC-9438,Furniture,Bookcases,Bookcases Product 36,640.87,5,0.2,74.06
US-2718,2023-12-02,2023-12-03,Standard Class,CG-78601,Customer 452,Consumer,United States,City 11,Georgia,South,TEC-6215,Technology,Phones,Phones Product 12,614.75,4,0.2,52.98
US-2719,2023-11-10,2023-11-17,First Class,CG-29671,Customer 499,Corporate,United States,City 3,Ohio,Central,TEC-4098,Office Supplies,Art,Art Product 82,35.58,9,0.1,4.9
US-2720,2022-09-24,2022-09-27,Same Day,CG-63885,Customer 16,Consumer,United States,City 58,Oregon,West,TEC-6269,Office Supplies,Paper,Paper Product 49,107.28,6,0.1,8.92
US-2721,2023-08-12,2023-08-16,Same Day,CG-29434,Customer 367,Home Office,United States,City 7,Ohio,Central,TEC-2564,Office Supplies,Art,Art Product 8,107.05,5,0.2,23.05
US-2722,2023-07-18,2023-07-24,Second Class,CG-28058,Customer 335,Home Office,United States,City 29,Washington,West,TEC-9410,Technology,Computers,Computers Product 58,639.08,9,0.0,59.4
US-2723,2023-09-03,2023-09-06,Standard Class,CG-75127,Customer 135,Consumer,United States,City 89,Virginia,East,TEC-6320,Furniture,Chairs,Chairs Product 18,283.27,1,0.25,13.54
US-2724,2023-04-24,2023-04-27,Same Day,CG-12280,Customer 5,Corporate,United States,City 38,Virginia,East,TEC-2428,Technology,Computers,Computers Product 21,422.46,3,0.1,54.63
US-2725,2023-09-27,2023-10-03,Same Day,CG-19102,Customer 322,Consumer,United States,City 23,Pennsylvania,East,TEC-6363,Technology,Accessories,Accessories Product 45,404.47,9,0.0,35.29
US-2726,2023-08-02,2023-08-07,Second Class,CG-38713,Customer 29,Consumer,United States,City 34,Georgia,South,TEC-7987,Technology,Computers,Computers Product 53,474.47,1,0.2,57.87
US-2727,2022-01-25,2022-01-26,Standard Class,CG-21761,Customer 371,Home Office,United States,City 96,Florida,East,TEC-3879,Technology,Phones,Phones Product 26,10.0,3,0.2,2.53
US-2728,2022-05-11,2022-05-12,First Class,CG-79776,Customer 367,Corporate,United States,City 48,Georgia,South,TEC-1188,Office Supplies,Art,Art Product 64,154.44,2,0.1,15.05
US-2729,2023-03-16,2023-03-19,Second Class,CG-28917,Customer 226,Corporate,United States,City 54,Pennsylvania,East,TEC-4584,Furniture,Tables,Tables Product 82,302.82,7,0.0,10.03
US-2730,2022-11-04,2022-11-07,Same Day,CG-92040,Customer 105,Corporate,United States,City 94,California,West,TEC-6064,Furniture,Chairs,Chairs Product 63,554.36,4,0.0,86.42
US-2731,2022-06-02,2022-06-07,Second Class,CG-31388,Customer 482,Consumer,United States,City 41,Michigan,Central,TEC-2663,Furniture,Chairs,Chairs Product 96,323.5,8,0.2,39.12
US-2732,2023-11-27,2023-12-01,Same Day,CG-60780,Customer 479,Corporate,United States,City 45,Virginia,East,TEC-7556,Technology,Computers,Computers Product 20,535.06,1,0.25,44.5
US-2733,2022-05-14,2022-05-21,First Class,CG-91729,Customer 151,Home Office,United States,City 61,Alabama,South,TEC-8652,Furniture,Chairs,Chairs Product 11,238.23,8,0.25,20.32
US-2734,2023-11-10,2023-11-14,Standard Class,CG-76880,Customer 156,Corporate,United States,City 65,Washington,West,TEC-8919,Technology,Accessories,Accessories Product 39,409.09,1,0.0,56.89
US-2735,2022-05-30,2022-06-02,Same Day,CG-59598,Customer 281,Consumer,United States,City 20,Ohio,Central,TEC-2809,Technology,Phones,Phones Product 20,481.72,5,0.0,70.31
US-2736,2022-03-30,2022-04-02,First Class,CG-85344,Customer 403,Home Office,United States,City 23,Tennessee,South,TEC-1281,Furniture,Bookcases,Bookcases Product 52,307.84,6,0.1,11.57
US-2737,2023-11-07,2023-11-11,Second Class,CG-81657,Customer 282,Consumer,United States,City 11,Texas,Central,TEC-9703,Office Supplies,Binders,Binders Product 19,64.15,2,0.25,2.75
US-2738,2023-04-20,2023-04-26,First Class,CG-75594,Customer 448,Corporate,United States,City 65,North Carolina,South,TEC-3928,Technology,Phones,Phones Product 93,695.56,4,0.15,31.1
US-2739,2022-03-08,2022-03-12,First Class,CG-12396,Customer 178,Home Office,United States,City 13,Michigan,Central,TEC-2650,Office Supplies,Art,Art Product 6,157.68,1,0.2,32.04
US-2740,2022-07-06,2022-07-13,Second Class,CG-42392,Customer 442,Consumer,United States,City 4,Ohio,Central,TEC-2940,Technology,Phones,Phones Product 91,439.56,5,0.0,8.72
US-2741,2023-02-16,2023-02-17,Same Day,CG-16929,Customer 30,Consumer,United States,City 26,Georgia,South,TEC-3673,Technology,Computers,Computers Product 8,427.74,8,0.1,62.79
US-2742,2023-12-17,2023-12-18,Standard Class,CG-37506,Customer 153,Consumer,United States,City 61,Georgia,South,TEC-2913,Technology,Phones,Phones Product 31,297.88,2,0.15,37.01
US-2743,2022-04-20,2022-04-21,Standard Class,CG-92620,Customer 388,Home Office,United States,City 50,Nevada,West,TEC-3549,Office Supplies,Binders,Binders Product 98,176.51,9,0.2,28.22
US-2744,2022-12-30,2023-01-06,Same Day,CG-78666,Customer 169,Consumer,United States,City 47,Oregon,West,TEC-1154,Office Supplies,Art,Art Product 81,53.77,10,0.15,1.3
US-2745,2022-05-04,2022-05-06,Standard Class,CG-12966,Customer 242,Consumer,United States,City 22,Tennessee,South,TEC-9658,Technology,Phones,Phones Product 87,434.6,6,0.25,60.55
US-2746,2023-03-31,2023-04-07,Standard Class,CG-39713,Customer 240,Consumer,United States,City 15,Nevada,West,TEC-7807,Office Supplies,Art,Art Product 14,124.81,8,0.25,10.97
US-2747,2023-03-13,2023-03-19,Same Day,CG-42940,Customer 247,Consumer,United States,City 63,Nevada,West,TEC-2976,Technology,Accessories,Accessories Product 69,602.3,3,0.1,148.62
US-2748,2022-07-22,2022-07-29,Standard Class,CG-10914,Customer 94,Corporate,United States,City 37,New York,East,TEC-9962,Furniture,Tables,Tables Product 2,422.33,7,0.25,32.97
US-2749,2023-11-21,2023-11-22,Second Class,CG-95371,Customer 132,Corporate,United States,City 86,Ohio,Central,TEC-5803,Office Supplies,Art,Art Product 25,90.84,9,0.0,8.96
US-2750,2022-05-19,2022-05-20,Same Day,CG-88966,Customer 343,Consumer,United States,City 98,Florida,East,TEC-7265,Technology,Computers,Computers Product 71,736.13,7,0.25,87.33
US-2751,2022-12-27,2023-01-02,First Class,CG-18689,Customer 224,Consumer,United States,City 80,Alabama,South,TEC-2939,Furniture,Tables,Tables Product 32,306.78,7,0.2,25.17
US-2752,2023-08-15,2023-08-22,Same Day,CG-49084,Customer 422,Corporate,United States,City 19,New York,East,TEC-7363,Furniture,Bookcases,Bookcases Product 10,224.73,1,0.0,5.64
US-2753,2022-01-05,2022-01-12,First Class,CG-30518,Customer 145,Corporate,United States,City 28,Florida,East,TEC-2843,Furniture,Chairs,Chairs Product 80,348.45,1,0.25,27.03
US-2754,2023-07-06,2023-07-07,Second Class,CG-13091,Customer 6,Home Office,United States,City 39,Pennsylvania,East,TEC-2755,Technology,Accessories,Accessories Product 95,600.05,5,0.25,74.0
US-2755,2023-03-12,2023-03-13,First Class,CG-19341,Customer 194,Consumer,United States,City 61,Oregon,West,TEC-6975,Office Supplies,Paper,Paper Product 98,161.04,1,0.1,10.85
US-2756,2023-07-18,2023-07-24,First Class,CG-40496,Customer 159,Home Office,United States,City 71,Michigan,Central,TEC-2486,Furniture,Bookcases,Bookcases Product 12,556.81,4,0.1,5.62
US-2757,2022-01-04,2022-01-11,Second Class,CG-74301,Customer 259,Corporate,United States,City 75,Oregon,West,TEC-7954,Furniture,Chairs,Chairs Product 16,365.22,7,0.15,36.16
US-2758,2022-11-24,2022-11-29,Standard Class,CG-68856,Customer 465,Home Office,United States,City 64,Ohio,Central,TEC-6398,Furniture,Chairs,Chairs Product 13,180.67,2,0.1,17.52
US-2759,2022-05-18,2022-05-21,First Class,CG-30285,Customer 193,Home Office,United States,City 82,Michigan,Central,TEC-1747,Technology,Accessories,Accessories Product 98,755.9,2,0.15,29.6
US-2760,2023-11-19,2023-11-21,First Class,CG-48367,Customer 223,Home Office,United States,City 98,Florida,East,TEC-7058,Office Supplies,Binders,Binders Product 99,125.14,7,0.0,-3.7
US-2761,2022-10-14,2022-10-18,Standard Class,CG-13580,Customer 236,Consumer,United States,City 27,North Carolina,South,TEC-2001,Furniture,Tables,Tables Product 65,155.15,6,0.0,22.52
US-2762,2023-04-20,2023-04-26,Second Class,CG-73065,Customer 341,Home Office,United States,City 93,Tennessee,South,TEC-2002,Technology,Computers,Computers Product 28,383.64,8,0.25,35.03
US-2763,2022-04-11,2022-04-15,First Class,CG-19554,Customer 431,Home Office,United States,City 39,Illinois,Central,TEC-9245,Furniture,Tables,Tables Product 42,270.31,1,0.1,43.98
US-2764,2023-12-24,2023-12-26,First Class,CG-44021,Customer 395,Consumer,United States,City 97,Virginia,East,TEC-7462,Furniture,Bookcases,Bookcases Product 88,25.25,3,0.25,0.96
US-2765,2023-06-25,2023-06-26,Same Day,CG-64607,Customer 220,Home Office,United States,City 33,North Carolina,South,TEC-3229,Furniture,Chairs,Chairs Product 2,524.61,9,0.15,80.95
US-2766,2023-04-02,2023-04-05,Second Class,CG-81891,Customer 496,Corporate,United States,City 52,Florida,East,TEC-8796,Office Supplies,Binders,Binders Product 54,94.83,2,0.1,4.33
US-2767,2023-12-10,2023-12-17,Same Day,CG-89610,Customer 27,Home Office,United States,City 53,Florida,East,TEC-1494,Technology,Computers,Computers Product 34,919.17,7,0.25,211.15
US-2768,2023-06-14,2023-06-21,Second Class,CG-44040,Customer 4,Consumer,United States,City 45,Florida,East,TEC-1416,Office Supplies,Binders,Binders Product 88,133.95,6,0.15,9.54
US-2769,2023-06-22,2023-06-25,Same Day,CG-66238,Customer 488,Home Office,United States,City 33,North Carolina,South,TEC-1144,Office Supplies,Paper,Paper Product 41,97.55,7,0.0,10.77
US-2770,2022-07-16,2022-07-21,Same Day,CG-75511,Customer 364,Corporate,United States,City 44,Michigan,Central,TEC-6640,Office Supplies,Art,Art Product 33,116.54,1,0.2,24.13
US-2771,2022-06-12,2022-06-19,Second Class,CG-72502,Customer 108,Home Office,United States,City 52,Washington,West,TEC-3133,Furniture,Chairs,Chairs Product 59,431.91,5,0.1,15.94
US-2772,2022-07-31,2022-08-01,Standard Class,CG-19831,Customer 428,Home Office,United States,City 60,Florida,East,TEC-7078,Technology,Phones,Phones Product 84,775.3,3,0.2,128.43
US-2773,2023-05-17,2023-05-18,First Class,CG-30658,Customer 316,Consumer,United States,City 70,Nevada,West,TEC-7094,Furniture,Bookcases,Bookcases Product 15,403.06,7,0.1,55.89
US-2774,2022-10-23,2022-10-24,Same Day,CG-85836,Customer 5,Consumer,United States,City 27,North Carolina,South,TEC-3935,Furniture,Bookcases,Bookcases Product 24,133.26,6,0.1,10.47
US-2775,2022-01-31,2022-02-06,Same Day,CG-45210,Customer 254,Consumer,United States,City 10,Georgia,South,TEC-1992,Technology,Accessories,Accessories Product 55,393.71,5,0.1,28.19
US-2776,2023-07-14,2023-07-18,Second Class,CG-68412,Customer 455,Consumer,United States,City 100,Alabama,South,TEC-1644,Technology,Phones,Phones Product 44,569.34,4,0.0,156.9
US-2777,2023-12-03,2023-12-10,Same Day,CG-34056,Customer 130,Consumer,United States,City 36,Illinois,Central,TEC-7172,Technology,Phones,Phones Product 74,131.98,3,0.2,19.58
US-2778,2022-08-18,2022-08-23,Standard Class,CG-80769,Customer 114,Corporate,United States,City 73,Pennsylvania,East,TEC-1532,Technology,Computers,Computers Product 95,628.11,7,0.1,98.08
US-2779,2023-02-12,2023-02-19,First Class,CG-24250,Customer 358,Corporate,United States,City 78,Washington,West,TEC-4587,Furniture,Tables,Tables Product 95,283.03,10,0.25,7.93
US-2780,2023-09-12,2023-09-19,Standard Class,CG-30980,Customer 459,Corporate,United States,City 74,North Carolina,South,TEC-2931,Technology,Phones,Phones Product 50,546.56,3,0.25,61.3
US-2781,2022-08-16,2022-08-18,Same Day,CG-65021,Customer 232,Home Office,United States,City 51,Oregon,West,TEC-6425,Furniture,Bookcases,Bookcases Product 22,10.0,7,0.0,1.28
US-2782,2023-04-10,2023-04-13,First Class,CG-13066,Customer 232,Consumer,United States,City 93,Ohio,Central,TEC-1009,Technology,Accessories,Accessories Product 65,691.68,10,0.2,105.54
US-2783,2023-07-14,2023-07-21,Same Day,CG-12844,Customer 87,Home Office,United States,City 6,Nevada,West,TEC-9939,Furniture,Tables,Tables Product 2,334.36,8,0.15,41.12
US-2784,2023-11-13,2023-11-16,First Class,CG-41220,Customer 318,Consumer,United States,City 5,New York,East,TEC-5579,Office Supplies,Paper,Paper Product 34,111.22,3,0.0,19.38
US-2785,2023-07-10,2023-07-12,Second Class,CG-32716,Customer 4,Consumer,United States,City 22,Florida,East,TEC-5008,Office Supplies,Paper,Paper Product 46,85.13,6,0.1,16.92
US-2786,2022-03-10,2022-03-15,Second Class,CG-54255,Customer 146,Corporate,United States,City 43,Ohio,Central,TEC-1547,Technology,Phones,Phones Product 29,564.16,1,0.0,90.1
US-2787,2023-02-19,2023-02-21,Second Class,CG-48606,Customer 436,Home Office,United States,City 32,Illinois,Central,TEC-7457,Office Supplies,Art,Art Product 21,36.5,4,0.1,5.01
US-2788,2023-08-30,2023-09-05,Second Class,CG-26049,Customer 65,Corporate,United States,City 35,California,West,TEC-5427,Furniture,Chairs,Chairs Product 12,175.21,10,0.25,9.54
US-2789,2022-06-15,2022-06-22,Second Class,CG-17397,Customer 61,Home Office,United States,City 19,Tennessee,South,TEC-4976,Office Supplies,Paper,Paper Product 64,59.23,7,0.15,3.32
US-2790,2023-02-16,2023-02-19,Second Class,CG-18593,Customer 465,Corporate,United States,City 2,Alabama,South,TEC-7290,Technology,Phones,Phones Product 24,924.95,10,0.15,200.31
US-2791,2023-09-02,2023-09-09,Standard Class,CG-86802,Customer 68,Corporate,United States,City 24,Washington,West,TEC-7480,Furniture,Bookcases,Bookcases Product 58,588.06,6,0.25,18.28
US-2792,2022-03-19,2022-03-21,Same Day,CG-45922,Customer 243,Corporate,United States,City 41,Nevada,West,TEC-3476,Office Supplies,Paper,Paper Product 86,103.56,4,0.2,4.39
US-2793,2023-06-05,2023-06-10,Same Day,CG-25789,Customer 230,Consumer,United States,City 99,Michigan,Central,TEC-4744,Office Supplies,Binders,Binders Product 4,65.22,3,0.0,4.23
US-2794,2022-01-05,2022-01-06,Second Class,CG-31786,Customer 362,Corporate,United States,City 14,Pennsylvania,East,TEC-2028,Office Supplies,Art,Art Product 46,161.98,3,0.15,15.59
US-2795,2023-12-09,2023-12-11,Second Class,CG-23155,Customer 298,Corporate,United States,City 82,Texas,Central,TEC-2721,Technology,Computers,Computers Product 39,713.68,2,0.15,128.61
US-2796,2022-09-01,2022-09-04,Same Day,CG-89359,Customer 499,Home Office,United States,City 17,Alabama,South,TEC-7133,Office Supplies,Paper,Paper Product 89,215.18,8,0.1,6.72
US-2797,2022-09-15,2022-09-21,Standard Class,CG-87424,Customer 93,Home Office,United States,City 95,Washington,West,TEC-1121,Technology,Phones,Phones Product 39,751.85,5,0.15,155.87
US-2798,2023-07-10,2023-07-12,Second Class,CG-40733,Customer 388,Corporate,United States,City 22,Nevada,West,TEC-8045,Furniture,Tables,Tables Product 46,153.99,7,0.25,18.52
US-2799,2022-04-08,2022-04-14,First Class,CG-66792,Customer 141,Corporate,United States,City 8,Washington,West,TEC-9515,Furniture,Bookcases,Bookcases Product 43,350.42,8,0.25,24.85
US-2800,2023-10-14,2023-10-16,Same Day,CG-32531,Customer 10,Corporate,United States,City 95,Florida,East,TEC-9321,Office Supplies,Binders,Binders Product 35,58.8,7,0.2,4.52
US-2801,2023-02-12,2023-02-18,First Class,CG-20505,Customer 403,Corporate,United States,City 75,Pennsylvania,East,TEC-7419,Furniture,Chairs,Chairs Product 22,607.47,4,0.15,48.61
US-2802,2023-07-23,2023-07-25,First Class,CG-96990,Customer 479,Consumer,United States,City 82,Pennsylvania,East,TEC-7647,Technology,Phones,Phones Product 22,656.43,2,0.25,72.51
US-2803,2022-11-04,2022-11-10,Standard Class,CG-21880,Customer 436,Home Office,United States,City 22,North Carolina,South,TEC-3662,Furniture,Chairs,Chairs Product 32,183.02,5,0.1,22.56
US-2804,2022-10-08,2022-10-12,Second Class,CG-68115,Customer 21,Consumer,United States,City 18,New York,East,TEC-7715,Technology,Computers,Computers Product 52,230.08,10,0.2,29.74
US-2805,2022-01-01,2022-01-02,Same Day,CG-47360,Customer 332,Corporate,United States,City 6,Oregon,West,TEC-1307,Furniture,Tables,Tables Product 92,305.1,4,0.1,25.77
US-2806,2022-08-26,2022-08-29,Second Class,CG-80614,Customer 318,Home Office,United States,City 23,California,West,TEC-3203,Office Supplies,Paper,Paper Product 21,91.05,4,0.1,13.09
US-2807,2022-11-02,2022-11-06,Standard Class,CG-79320,Customer 74,Corporate,United States,City 60,Washington,West,TEC-8960,Furniture,Chairs,Chairs Product 85,403.93,1,0.0,44.18
US-2808,2022-02-08,2022-02-12,Same Day,CG-27013,Customer 201,Consumer,United States,City 37,Michigan,Central,TEC-4578,Furniture,Tables,Tables Product 91,152.13,7,0.0,10.44
US-2809,2023-06-23,2023-06-27,Second Class,CG-36199,Customer 139,Home Office,United States,City 55,California,West,TEC-2476,Office Supplies,Binders,Binders Product 57,159.74,6,0.1,27.74
US-2810,2023-03-12,2023-03-13,Standard Class,CG-94268,Customer 480,Consumer,United States,City 80,New York,East,TEC-5243,Office Supplies,Paper,Paper Product 37,31.36,4,0.2,4.42
US-2811,2023-12-31,2024-01-03,First Class,CG-47710,Customer 60,Consumer,United States,City 96,Illinois,Central,TEC-4221,Technology,Computers,Computers Product 59,104.35,2,0.2,15.9
US-2812,2022-07-02,2022-07-06,Second Class,CG-42900,Customer 310,Corporate,United States,City 38,Tennessee,South,TEC-3950,Furniture,Tables,Tables Product 80,584.67,7,0.0,24.61
US-2813,2022-02-16,2022-02-21,Same Day,CG-12591,Customer 45,Corporate,United States,City 64,Nevada,West,TEC-4093,Furniture,Tables,Tables Product 23,174.85,6,0.0,19.33
US-2814,2022-11-03,2022-11-07,First Class,CG-44944,Customer 396,Corporate,United States,City 35,Washington,West,TEC-2274,Office Supplies,Paper,Paper Product 99,22.86,9,0.1,1.88
US-2815,2023-05-24,2023-05-29,Same Day,CG-85051,Customer 131,Corporate,United States,City 58,Ohio,Central,TEC-1176,Technology,Phones,Phones Product 22,619.29,6,0.1,73.25
US-2816,2023-01-03,2023-01-08,Standard Class,CG-46814,Customer 353,Corporate,United States,City 60,Illinois,Central,TEC-3833,Furniture,Bookcases,Bookcases Product 26,264.6,3,0.2,29.04
US-2817,2023-06-13,2023-06-18,First Class,CG-39771,Customer 257,Home Office,United States,City 44,Texas,Central,TEC-6127,Furniture,Bookcases,Bookcases Product 62,363.23,1,0.0,32.94
US-2818,2022-10-02,2022-10-07,Standard Class,CG-14260,Customer 298,Consumer,United States,City 100,Tennessee,South,TEC-4610,Technology,Phones,Phones Product 62,432.18,6,0.25,72.82
US-2819,2023-07-01,2023-07-07,Standard Class,CG-48482,Customer 114,Corporate,United States,City 59,Georgia,South,TEC-9277,Technology,Computers,Computers Product 67,475.25,8,0.2,82.17
US-2820,2022-09-26,2022-10-01,Same Day,CG-95436,Customer 494,Corporate,United States,City 45,Georgia,South,TEC-7809,Furniture,Chairs,Chairs Product 33,225.46,7,0.0,16.39
US-2821,2023-03-01,2023-03-04,First Class,CG-21420,Customer 266,Corporate,United States,City 48,North Carolina,South,TEC-9479,Furniture,Chairs,Chairs Product 96,151.51,9,0.0,11.91
US-2822,2023-09-16,2023-09-21,Standard Class,CG-11453,Customer 398,Corporate,United States,City 67,Washington,West,TEC-6047,Office Supplies,Paper,Paper Product 43,59.45,8,0.1,3.16
US-2823,2022-02-11,2022-02-15,Same Day,CG-14360,Customer 173,Corporate,United States,City 5,Georgia,South,TEC-4733,Office Supplies,Binders,Binders Product 91,112.93,4,0.15,14.99
US-2824,2022-09-11,2022-09-15,Same Day,CG-97277,Customer 109,Consumer,United States,City 3,North Carolina,South,TEC-7628,Furniture,Tables,Tables Product 61,417.43,1,0.2,26.2
